, Реестр общероссийских и аккредитованных региональных спортивных федераций,,,,,,
,,,,,,,
№ п/п,Наименование спортивной федерации,Субъект Российской Федерации,"Сведения о видах спорта, по которым аккредитована спортивная федерация",,,,
,,,Вид спорта,Номер-код спортивной федерации,Дата приказа о государтсвенной аккредитации,Дата окончания государтсвенной аккредитации,Номер приказа о государтсвенной аккредитации
5987,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ МУРМАНСКОЙ ОБЛАСТИ""",Мурманская область,ХОККЕЙ,0035104095З,2021-05-25T00:00:00.000Z,2025-05-24T00:00:00.000Z,352
5988,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА""",Ненецкий автономный округ,ХОККЕЙ,0038300928З,2021-10-26T00:00:00.000Z,2025-10-25T00:00:00.000Z,864-Р
5989,"ОБЩЕРОССИЙСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ РОССИИ""",,ХОККЕЙ,0039900107З,2022-09-29T00:00:00.000Z,2026-09-30T00:00:00.000Z,789
5990,"КРАСНОДАРСКАЯ КРАЕВАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ КУБАНИ""",Краснодарский край,ХОККЕЙ,0032305146З,2020-10-05T00:00:00.000Z,2024-10-04T00:00:00.000Z,992
5991,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ ЛЕНИНГРАДСКОЙ ОБЛАСТИ""",Ленинградская область,ХОККЕЙ,0034702984З,2023-12-29T00:00:00.000Z,2027-12-28T00:00:00.000Z,1-5-629/2023
5992,"КУРГАНСКАЯ ОБЛАСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ КУРГАНСКОЙ ОБЛАСТИ""",Курганская область,ХОККЕЙ,0034505009З,2023-11-29T00:00:00.000Z,2027-11-28T00:00:00.000Z,570
5993,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ РЕСПУБЛИКИ АДЫГЕЯ""",Республика Адыгея,ХОККЕЙ,0030108121З,2021-07-30T00:00:00.000Z,2025-07-29T00:00:00.000Z,204
5994,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ КРАСНОЯРСКОГО КРАЯ""",Красноярский край,ХОККЕЙ,0032403553З,2023-10-16T00:00:00.000Z,2027-10-15T00:00:00.000Z,417П
5995,"РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ САХАЛИНСКОЙ ОБЛАСТИ""",Сахалинская область,ХОККЕЙ,0036500808З,2022-05-04T00:00:00.000Z,2026-05-03T00:00:00.000Z,3.18-258-Р
5996,"ОБЛАСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ ЕВРЕЙСКОЙ АВТОНОМНОЙ ОБЛАСТИ""",Еврейская автономная область,ХОККЕЙ,0037908225З,2021-11-26T00:00:00.000Z,2025-11-25T00:00:00.000Z,210/21
5997,"РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ ЗАПОРОЖСКОЙ ОБЛАСТИ""",Запорожская область,ХОККЕЙ,0039009531З,2024-03-20T00:00:00.000Z,2025-12-31T00:00:00.000Z,57-ОД
5998,"ТЮМЕНСКАЯ ОБЛАСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ""",Тюменская область,ХОККЕЙ,0037205406З,2022-03-18T00:00:00.000Z,2026-03-17T00:00:00.000Z,84
5999,"ТВЕРСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ""",Тверская область,ХОККЕЙ,0036903865З,2020-10-08T00:00:00.000Z,2024-10-07T00:00:00.000Z,331-ОД
6000,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ РЕСПУБЛИКИ ТАТАРСТАН""",Республика Татарстан,ХОККЕЙ,0031605018З,2022-10-21T00:00:00.000Z,2026-11-18T00:00:00.000Z,478
6001,"СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ КОСТРОМСКОЙ ОБЛАСТИ""",Костромская область,ХОККЕЙ,0034406895З,2022-07-12T00:00:00.000Z,2026-07-11T00:00:00.000Z,ГРОСФ-20220622-5639086206-3
6002,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ СПОРТИВНАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ ТОМСКОЙ ОБЛАСТИ""",Томская область,ХОККЕЙ,0037000830З,2020-10-14T00:00:00.000Z,2024-10-13T00:00:00.000Z,39-Р-С
6003,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""НИЖЕГОРОДСКАЯ ОБЛАСТНАЯ ФЕДЕРАЦИЯ ХОККЕЯ""",Нижегородская область,ХОККЕЙ,0035205194З,2023-05-30T00:00:00.000Z,2027-05-29T00:00:00.000Z,160
6004,"ОМСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ ОМСКОЙ ОБЛАСТИ""",Омская область,ХОККЕЙ,0035500552З,2021-09-02T00:00:00.000Z,2025-08-26T00:00:00.000Z,99
6005,"САМАРСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""СПОРТИВНАЯ ФЕДЕРАЦИЯ ПО ХОККЕЮ САМАРСКОЙ ОБЛАСТИ""",Самарская область,ХОККЕЙ,0036305047З,2020-11-16T00:00:00.000Z,2024-11-15T00:00:00.000Z,889-П
6006,МОРДОВСКАЯ РЕСПУБЛИКАНСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ФЕДЕРАЦИЯ ХОККЕЯ РЕСПУБЛИКИ МОРДОВИЯ,Республика Мордовия,ХОККЕЙ,0031305256З,2023-12-06T00:00:00.000Z,2027-12-05T00:00:00.000Z,394
6007,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ САНКТ-ПЕТЕРБУРГА""",Санкт-Петербург,ХОККЕЙ,0037802542З,2023-06-22T00:00:00.000Z,2027-07-22T00:00:00.000Z,358-Р
6008,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ РЕСПУБЛИКИ АЛТАЙ""",Республика Алтай,ХОККЕЙ,0030400007З,2022-10-27T00:00:00.000Z,2026-10-26T00:00:00.000Z,148-03
6009,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ ПЕРМСКОГО КРАЯ""",Пермский край,ХОККЕЙ,0035902846З,2021-11-08T00:00:00.000Z,2025-11-02T00:00:00.000Z,41-02-ПР-588
6010,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ КАБАРДИНО-БАЛКАРСКОЙ РЕСПУБЛИКИ""",Кабардино-Балкарская Республика,ХОККЕЙ,0030708321З,2022-02-09T00:00:00.000Z,2026-02-08T00:00:00.000Z,15
6011,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ ХАБАРОВСКОГО КРАЯ""",Хабаровский край,ХОККЕЙ,0032704438З,2020-09-07T00:00:00.000Z,2024-09-06T00:00:00.000Z,372
6012,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""СПОРТИВНАЯ ФЕДЕРАЦИЯ ХОККЕЯ ТАМБОВСКОЙ ОБЛАСТИ""",Тамбовская область,ХОККЕЙ,0036803227З,2022-11-01T00:00:00.000Z,2026-11-01T00:00:00.000Z,459
6013,"ЯРОСЛАВСКАЯ ОБЛАСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ""",Ярославская область,ХОККЕЙ,0037606186З,2023-10-06T00:00:00.000Z,2027-10-05T00:00:00.000Z,314
6014,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ БРЯНСКОЙ ОБЛАСТИ""",Брянская область,ХОККЕЙ,0033203724З,2020-12-30T00:00:00.000Z,2024-12-29T00:00:00.000Z,421
6015,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ"" КАМЧАТСКОГО КРАЯ",Камчатский край,ХОККЕЙ,0034119871З,2023-06-23T00:00:00.000Z,2027-06-22T00:00:00.000Z,361
6016,"САРАТОВСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ САРАТОВСКОЙ ОБЛАСТИ""",Саратовская область,ХОККЕЙ,0036402230З,2022-08-22T00:00:00.000Z,2026-08-21T00:00:00.000Z,644
6017,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ НОВГОРОДСКОЙ ОБЛАСТИ ""ФЕДЕРАЦИЯ ХОККЕЯ НОВГОРОДСКОЙ ОБЛАСТИ""",Новгородская область,ХОККЕЙ,0035300155З,2020-12-28T00:00:00.000Z,2024-12-27T00:00:00.000Z,556
6018,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ СМОЛЕНСКОЙ ОБЛАСТИ""",Смоленская область,ХОККЕЙ,0036709513З,2024-01-31T00:00:00.000Z,2028-01-30T00:00:00.000Z,0035-П
6019,"АМУРСКАЯ ОБЛАСТНАЯ ОБЩЕСТВЕННАЯ СПОРТИВНАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ""",Амурская область,ХОККЕЙ,0032800912З,2021-11-30T00:00:00.000Z,2025-11-29T00:00:00.000Z,146
6020,"РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ РЕСПУБЛИКИ КОМИ""",Республика Коми,ХОККЕЙ,0031107302З,2023-03-27T00:00:00.000Z,2027-03-26T00:00:00.000Z,01-12/138
6021,"РЕГИОНАЛЬНАЯ СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ РЕСПУБЛИКИ БУРЯТИЯ""",Республика Бурятия,ХОККЕЙ,0030300027З,2021-04-16T00:00:00.000Z,2025-04-15T00:00:00.000Z,102
6022,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ РЕСПУБЛИКИ КРЫМ""",Республика Крым,ХОККЕЙ,0039106520З,2021-04-02T00:00:00.000Z,2025-04-01T00:00:00.000Z,121-ОД
6023,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""СТАВРОПОЛЬСКАЯ КРАЕВАЯ ФЕДЕРАЦИЯ ХОККЕЯ""",Ставропольский край,ХОККЕЙ,0032602266З,2022-12-28T00:00:00.000Z,2024-12-27T00:00:00.000Z,997/01-01
6024,"УЛЬЯНОВСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ""",Ульяновская область,ХОККЕЙ,0037305329З,2023-10-04T00:00:00.000Z,2027-10-03T00:00:00.000Z,53-П
6025,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ОБЪЕДИНЕННАЯ ФЕДЕРАЦИЯ ХОККЕЯ БАШКИРИИ""",Республика Башкортостан,ХОККЕЙ,0030203145З,2022-01-26T00:00:00.000Z,2026-01-25T00:00:00.000Z,ОД-12
6026,"АРХАНГЕЛЬСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ СПОРТИВНАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ""",Архангельская область,ХОККЕЙ,0032903184З,2022-12-28T00:00:00.000Z,2026-01-20T00:00:00.000Z,595-РМ
6027,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ РЕСПУБЛИКИ МАРИЙ ЭЛ""",Республика Марий Эл,ХОККЕЙ,0031203034З,2023-09-14T00:00:00.000Z,2027-09-13T00:00:00.000Z,978
6028,"КИРОВСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ КИРОВСКОЙ ОБЛАСТИ""",Кировская область,ХОККЕЙ,0034303394З,2023-12-14T00:00:00.000Z,2025-12-13T00:00:00.000Z,426-ОД
6029,"КАЛУЖСКАЯ ОБЛАСТНАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ КАЛУЖСКОЙ ОБЛАСТИ""",Калужская область,ХОККЕЙ,0034003442З,2020-06-16T00:00:00.000Z,2024-06-15T00:00:00.000Z,180
6030,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ ВЛАДИМИРСКОЙ ОБЛАСТИ""",Владимирская область,ХОККЕЙ,0033304318З,2022-12-29T00:00:00.000Z,2026-12-30T00:00:00.000Z,148
6031,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ УДМУРТСКОЙ РЕСПУБЛИКИ ""ФЕДЕРАЦИЯ ХОККЕЯ УДМУРТСКОЙ РЕСПУБЛИКИ""",Удмуртская Республика,ХОККЕЙ,0031800465З,2021-06-25T00:00:00.000Z,2025-06-24T00:00:00.000Z,223А
6032,"САНКТ-ПЕТЕРБУРГСКАЯ ОБЩЕСТВЕННАЯ СПОРТИВНАЯ ОРГАНИЗАЦИЯ ""АССОЦИАЦИЯ ХОККЕЯ НА ТРАВЕ""",Санкт-Петербург,ХОККЕЙ НА ТРАВЕ,0327802518О,2022-11-30T00:00:00.000Z,2024-12-14T00:00:00.000Z,976-Р
6033,"РЕГИОНАЛЬНАЯ СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""САМАРСКАЯ ОБЛАСТНАЯ ФЕДЕРАЦИЯ ХОККЕЯ НА ТРАВЕ""",Самарская область,ХОККЕЙ НА ТРАВЕ,0326305335О,2022-09-23T00:00:00.000Z,2026-09-22T00:00:00.000Z,935-П
6034,"РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ НА ТРАВЕ ТУЛЬСКОЙ ОБЛАСТИ""",Тульская область,ХОККЕЙ НА ТРАВЕ,0327108009О,2020-12-15T00:00:00.000Z,2024-12-11T00:00:00.000Z,76-ОСН
6035,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ НА ТРАВЕ ПЕРМСКОГО КРАЯ""",Пермский край,ХОККЕЙ НА ТРАВЕ,0325902842О,2021-12-29T00:00:00.000Z,2025-12-27T00:00:00.000Z,41-02-ПР-747
6036,"РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ НА ТРАВЕ СМОЛЕНСКОЙ ОБЛАСТИ""",Смоленская область,ХОККЕЙ НА ТРАВЕ,0326707959О,2020-11-12T00:00:00.000Z,2024-11-11T00:00:00.000Z,0371-П
6037,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""КРЫМСКАЯ РЕСПУБЛИКАНСКАЯ ФЕДЕРАЦИЯ ХОККЕЯ НА ТРАВЕ""",Республика Крым,ХОККЕЙ НА ТРАВЕ,0329106158О,2021-02-24T00:00:00.000Z,2025-02-23T00:00:00.000Z,82-ОД
6038,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ НА ТРАВЕ РЕСПУБЛИКИ ТАТАРСТАН""",Республика Татарстан,ХОККЕЙ НА ТРАВЕ,0321605019О,2022-04-26T00:00:00.000Z,2026-04-25T00:00:00.000Z,189
6039,"ОБЩЕРОССИЙСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ НА ТРАВЕ РОССИИ""",,ХОККЕЙ НА ТРАВЕ,0329900108О,2023-04-05T00:00:00.000Z,2025-12-31T00:00:00.000Z,235
6040,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""АССОЦИАЦИЯ ХОККЕЯ НА ТРАВЕ МОСКОВСКОЙ ОБЛАСТИ""",Московская область,ХОККЕЙ НА ТРАВЕ,0325002177О,2022-04-08T00:00:00.000Z,2026-04-07T00:00:00.000Z,23-79-П
6041,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""СПОРТИВНАЯ ФЕДЕРАЦИЯ ХОККЕЯ НА ТРАВЕ ЛЕНИНГРАДСКОЙ ОБЛАСТИ""",Ленинградская область,ХОККЕЙ НА ТРАВЕ,0324702076О,2020-11-10T00:00:00.000Z,2024-11-09T00:00:00.000Z,478-Р
6042,"АЛТАЙСКАЯ КРАЕВАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ НА ТРАВЕ АЛТАЙСКОГО КРАЯ""",Алтайский край,ХОККЕЙ НА ТРАВЕ,0322200533О,2023-02-21T00:00:00.000Z,2027-02-20T00:00:00.000Z,62
6043,"СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ НА ТРАВЕ КРАСНОДАРСКОГО КРАЯ""",Краснодарский край,ХОККЕЙ НА ТРАВЕ,0322300075О,2021-08-31T00:00:00.000Z,2025-08-30T00:00:00.000Z,1300
6044,"РЕГИОНАЛЬНАЯ СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ НА ТРАВЕ РОСТОВСКОЙ ОБЛАСТИ""",Ростовская область,ХОККЕЙ НА ТРАВЕ,0326100692О,2021-01-26T00:00:00.000Z,2025-01-25T00:00:00.000Z,13
6045,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ НА ТРАВЕ СВЕРДЛОВСКОЙ ОБЛАСТИ""",Свердловская область,ХОККЕЙ НА ТРАВЕ,0326605388О,2023-03-07T00:00:00.000Z,2027-03-06T00:00:00.000Z,10/ГА
6046,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ РЕСПУБЛИКИ АЛТАЙ ""ФЕДЕРАЦИЯ ХОККЕЯ С МЯЧОМ""",Республика Алтай,ХОККЕЙ С МЯЧОМ,1400406127С,2020-12-17T00:00:00.000Z,2024-12-16T00:00:00.000Z,116/1-03
6047,"РЕГИОНАЛЬНАЯ СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ С МЯЧОМ ЛЕНИНГРАДСКОЙ ОБЛАСТИ""",Ленинградская область,ХОККЕЙ С МЯЧОМ,1404700545С,2021-03-26T00:00:00.000Z,2025-03-25T00:00:00.000Z,88-Р
6048,"РЕГИОНАЛЬНАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ С МЯЧОМ МУРМАНСКОЙ ОБЛАСТИ""",Мурманская область,ХОККЕЙ С МЯЧОМ,1405103342С,2023-12-27T21:00:00.000Z,2027-12-12T21:00:00.000Z,805
6049,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ С МЯЧОМ КУЗБАССА""",Кемеровская область,ХОККЕЙ С МЯЧОМ,1404203579С,2020-10-15T00:00:00.000Z,2024-10-14T00:00:00.000Z,1033
6050,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ С МЯЧОМ НОВОСИБИРСКОЙ ОБЛАСТИ""",Новосибирская область,ХОККЕЙ С МЯЧОМ,1405400649С,2020-11-12T00:00:00.000Z,2024-11-11T00:00:00.000Z,1024
6051,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОРГАНИЗАЦИЯ ""ХОККЕЙ С МЯЧОМ АМУРСКОЙ ОБЛАСТИ""",Амурская область,ХОККЕЙ С МЯЧОМ,1402808250С,2021-11-30T00:00:00.000Z,2025-11-29T00:00:00.000Z,147
6052,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ С МЯЧОМ КОСТРОМСКОЙ ОБЛАСТИ""",Костромская область,ХОККЕЙ С МЯЧОМ,1404405818С,2021-06-30T00:00:00.000Z,2025-06-29T00:00:00.000Z,144
6053,"РЕГИОНАЛЬНАЯ СПОРТИВНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ С МЯЧОМ РЕСПУБЛИКИ БУРЯТИЯ""",Республика Бурятия,ХОККЕЙ С МЯЧОМ,1400303991С,2020-12-16T00:00:00.000Z,2024-12-15T00:00:00.000Z,395
6054,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ С МЯЧОМ"" РЕСПУБЛИКИ БАШКОРТОСТАН",Республика Башкортостан,ХОККЕЙ С МЯЧОМ,1400207628С,2021-03-12T00:00:00.000Z,2025-03-11T00:00:00.000Z,ОД-93
6055,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ С МЯЧОМ ОРЕНБУРГСКОЙ ОБЛАСТИ""",Оренбургская область,ХОККЕЙ С МЯЧОМ,1405600396С,2021-10-28T00:00:00.000Z,2025-10-27T00:00:00.000Z,353
6056,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ С МЯЧОМ ЕВРЕЙСКОЙ АВТОНОМНОЙ ОБЛАСТИ""",Еврейская автономная область,ХОККЕЙ С МЯЧОМ,1407907314С,2023-02-07T00:00:00.000Z,2027-02-06T00:00:00.000Z,43/23
6057,"КРАСНОДАРСКАЯ КРАЕВАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ С МЯЧОМ КРАСНОДАРСКОГО КРАЯ""",Краснодарский край,ХОККЕЙ С МЯЧОМ,1402308016С,2023-03-24T00:00:00.000Z,2025-03-23T00:00:00.000Z,486
6058,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ С МЯЧОМ НИЖЕГОРОДСКОЙ ОБЛАСТИ""",Нижегородская область,ХОККЕЙ С МЯЧОМ,1405206363С,2021-02-04T00:00:00.000Z,2025-02-03T00:00:00.000Z,41/1
6059,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ С МЯЧОМ ХАБАРОВСКОГО КРАЯ""",Хабаровский край,ХОККЕЙ С МЯЧОМ,1402700597С,2023-10-25T00:00:00.000Z,2027-10-24T00:00:00.000Z,621/1
6060,"РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ С МЯЧОМ КРАСНОЯРСКОГО КРАЯ""",Красноярский край,ХОККЕЙ С МЯЧОМ,1402405517С,2020-07-08T00:00:00.000Z,2024-07-07T00:00:00.000Z,252П
6061,"САХАЛИНСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""СПОРТИВНАЯ ФЕДЕРАЦИЯ ХОККЕЯ С МЯЧОМ""",Сахалинская область,ХОККЕЙ С МЯЧОМ,1406504450С,2021-01-20T00:00:00.000Z,2025-01-19T00:00:00.000Z,3.18-23-Р
6062,"ОБЩЕСТВЕННАЯ СПОРТИВНАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ С МЯЧОМ МОСКОВСКОЙ ОБЛАСТИ""",Московская область,ХОККЕЙ С МЯЧОМ,1405002149С,2022-12-19T00:00:00.000Z,2026-12-18T00:00:00.000Z,23-314-П
6063,"САРАТОВСКАЯ РЕГИОНАЛЬНАЯ ОБЩЕСТВЕННАЯ ФИЗКУЛЬТУРНО-СПОРТИВНАЯ ОРГАНИЗАЦИЯ ""ФЕДЕРАЦИЯ ХОККЕЯ С МЯЧОМ САРАТОВСКОЙ ОБЛАСТИ""",Саратовская область,ХОККЕЙ С МЯЧОМ,1406402215С,2023-02-03T00:00:00.000Z,2027-02-02T00:00:00.000Z,133
